frequency,location,lat,lon,mode,alphatag
131.65,TAMWORTH,-31.087070,150.847342,6K00A3E,Q-Link
131.65,ARMIDALE,-30.532340,151.614710,6K00A3E,Q-Link
131.65,LORD HOWE ISLAND,-31.540734,159.078266,6K00A3E,Q-Link
129.075,SYDNEY AIRPORT,-33.932748,151.177550,6K00A3E,Q-Link
131.65,PORT MACQUARIE,-31.431265,152.867314,6K00A3E,Q-Link
131.65,PORT LINCOLN,-34.603333,135.874543,6K00A3E,Q-Link
131.65,WHYALLA,-33.052415,137.521737,6K00A3E,Q-Link
484.8,PORT LINCOLN,-34.603333,135.874543,10K1FXW,Q-Link
509.725,TAMWORTH,-31.084303,150.848394,10K1FXW,Q-Link
131.65,WILLIAMTOWN,-32.804169,151.840350,6K00A3E,Q-Link
494.95,ARMIDALE,-30.532340,151.614710,10K1FXW,Q-Link
450.1625,DEVONPORT,-41.171842,146.427493,10K1FXW,Q-Link
129.25,MASCOT AIRPORT,-33.935827,151.183038,6K00A3E,Q-Link
131.65,DUBBO,-32.218492,148.569980,6K00A3E,Q-Link
131.65,COFFS HARBOUR,-30.315627,153.117743,6K00A3E,Q-Link
131.65,ALBURY,-36.072723,146.954055,6K00A3E,Q-Link
131.65,SYDNEY AIRPORT,-33.932748,151.177550,6K00A3E,Q-Link
131.65,WAGGA WAGGA,-35.159187,147.461893,6K00A3E,Q-Link
131.65,DEVONPORT,-41.171887,146.427110,6K00A3E,Q-Link
130.525,SYDNEY AIRPORT,-33.932748,151.177550,6K00A3E,Q-Link
131.65,MT HOTHAM,-37.051754,147.338344,6K00A3E,Q-Link
