frequency,location,lat,lon,mode,alphatag
509.575,WEIPA,-12.680672,141.924037,10K1FXE,Q-Link
130.25,ROMA,-26.544214,148.779229,6K00A3E,Q-Link
131.65,URANGAN,-25.320259,152.885471,6K00A3E,Q-Link
484.85,LONGREACH,-23.437760,144.274090,10K1FXE,Q-Link
130.25,BRISBANE AIRPORT,-27.383084,153.122031,6K00A3E,Q-Link
130.25,LONGREACH,-23.437760,144.274090,6K00A3E,Q-Link
130.25,BUNDABERG,-24.898863,152.321269,6K00A3E,Q-Link
130.25,CHARLEVILLE,-26.413291,146.258913,6K00A3E,Q-Link
131.65,EMERALD,-23.569064,148.174283,6K00A3E,Q-Link
130.25,GLADSTONE,-23.871231,151.223625,6K00A3E,Q-Link
494.95,CHARLEVILLE,-26.413291,146.258913,10K1FXE,Q-Link
474.875,MARCOOLA,-26.605451,153.087937,10K1FXE,Q-Link
130.25,WEIPA,-12.680672,141.924037,6K00A3E,Q-Link
130.25,MILES,-26.809989,150.161886,6K00A3E,Q-Link
484.95,BRISBANE AIRPORT,-27.383303,153.121389,10K1FXE,Q-Link
130.25,MORANBAH,-22.059510,148.074025,6K00A3E,Q-Link
484.85,EMERALD,-23.569064,148.174283,10K1FXE,Q-Link
484.85,MORANBAH,-22.059510,148.074025,10K1FXE,Q-Link
130.25,BARCALDINE,-23.561233,145.300683,6K00A3E,Q-Link
130.25,BLACKALL,-24.428518,145.433751,6K00A3E,Q-Link
130.25,EMERALD,-23.526637,148.161859,6K00A3E,Q-Link
130.25,THURSDAY ISLAND,-10.584344,142.215235,6K00A3E,Q-Link
484.85,GLADSTONE,-23.871231,151.223625,10K1FXE,Q-Link
